,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta,param_gamma,param_max_depth,param_n_estimators,param_scale_pos_weight,params,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall
38,13.982247114181519,0.09299603216725177,1.4451173146565754,0.0738673630633575,0.1,5.0,10.0,50.0,2.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 10, 'n_estimators': 50, 'scale_pos_weight': 2}",0.8222922826874498,0.8219968792651021,0.8231826422597814,0.8224906014041111,0.0005039882306306764,65,0.8382172114785775,0.8388688010344579,0.842144310159148,0.8397434408907278,0.0017183853216254158,51
39,14.210552136103312,0.10377873265498497,1.370652437210083,0.04446405484915979,0.1,5.0,10.0,50.0,3.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 10, 'n_estimators': 50, 'scale_pos_weight': 3}",0.8140966128597525,0.8138849405251739,0.813218690808215,0.8137334147310472,0.00037408272869184116,111,0.868191181871896,0.8683700102966883,0.8699373778469147,0.868832856671833,0.0007844191783442218,18
40,21.678574323654175,0.23401983921673714,1.8200910886128743,0.08591873948607759,0.1,5.0,10.0,100.0,1.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 10, 'n_estimators': 100, 'scale_pos_weight': 1}",0.826006711409396,0.8248125026186784,0.826095844406156,0.8256383528114101,0.000585096902745802,43,0.7861579981156481,0.7856532809718797,0.7898209086195206,0.7872107292356828,0.0018571415599718994,120
41,22.197066863377888,0.15570089888407265,1.729707956314087,0.02234314990997846,0.1,5.0,10.0,100.0,1.5,"{'eta': 0.1, 'gamma': 5, 'max_depth': 10, 'n_estimators': 100, 'scale_pos_weight': 1.5}",0.8294381749787647,0.8291823716433768,0.8301367215807527,0.8295857560676314,0.00040334524837963126,16,0.8186630682997716,0.8191454546905805,0.8224482469785809,0.8200855899896443,0.0016822178204258333,78
42,22.611079613367718,0.13131637412333952,1.717037518819173,0.15694329103077329,0.1,5.0,10.0,100.0,2.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 10, 'n_estimators': 100, 'scale_pos_weight': 2}",0.828165400099961,0.8273691160173228,0.8291786500740554,0.8282377220637797,0.0007405071349900707,21,0.8401175324571629,0.8402337108785709,0.8440748274899286,0.8414753569418875,0.0018387150774386,46
43,22.866887887318928,0.3091947063230727,1.653926690419515,0.037094251581974665,0.1,5.0,10.0,100.0,3.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 10, 'n_estimators': 100, 'scale_pos_weight': 3}",0.8223285994216213,0.8213008886719858,0.8204407079979642,0.8213567320305238,0.0007717393201503093,79,0.8661790773063349,0.8664064557841048,0.8680387698935025,0.8668747676613141,0.0008282918730507762,22
44,28.332013209660847,0.04120973642036846,1.8746541341145833,0.04180866968641107,0.1,5.0,10.0,150.0,1.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 10, 'n_estimators': 150, 'scale_pos_weight': 1}",0.827837845763287,0.8273234465048974,0.8281756139860841,0.8277789687514229,0.0003503781108959717,26,0.788928634164258,0.7894846068500914,0.7923577041202984,0.7902569817115492,0.0015026759211073668,114
45,29.28935996691386,0.19189590954127428,1.8880985577901204,0.07574549166134234,0.1,5.0,10.0,150.0,1.5,"{'eta': 0.1, 'gamma': 5, 'max_depth': 10, 'n_estimators': 150, 'scale_pos_weight': 1.5}",0.8318409169147277,0.8303937288437556,0.8319153142031862,0.8313833199872231,0.0007004054599799438,3,0.8199885022596254,0.8184829545908064,0.8225280204220016,0.8203331590908111,0.0016692774171554654,77
46,30.00238561630249,0.2784244025842774,1.97306227684021,0.07448611574099985,0.1,5.0,10.0,150.0,2.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 10, 'n_estimators': 150, 'scale_pos_weight': 2}",0.8306041627928138,0.8299778494632146,0.8317060971142978,0.8307627031234421,0.0007144047700453831,6,0.8381613196850897,0.8389246745368486,0.8423118343903314,0.8397992762040899,0.0018037718142571758,50
47,30.82656494776408,0.30019158833523296,2.1436115900675454,0.09091112486656057,0.1,5.0,10.0,150.0,3.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 10, 'n_estimators': 150, 'scale_pos_weight': 3}",0.8267749347218558,0.8252934650415369,0.8253462060987072,0.8258048686207,0.0006862781677214291,41,0.8633765030900177,0.8639320578210931,0.8650711977982529,0.8641265862364546,0.0007053975318062036,25
48,5.616113821665446,0.07903786110571713,1.2004388968149822,0.00952728895683143,0.2,0.0,6.0,50.0,1.0,"{'eta': 0.2, 'gamma': 0, 'max_depth': 6, 'n_estimators': 50, 'scale_pos_weight': 1}",0.8109361928663777,0.8113222676609735,0.8127560345370896,0.8116714983548136,0.0007829122917052802,123,0.7662525350920618,0.7672309890408116,0.7715687447648678,0.7683507562992471,0.0023102568913589286,141
49,5.559014240900676,0.041314980160202956,1.212395429611206,0.039020782120898836,0.2,0.0,6.0,50.0,1.5,"{'eta': 0.2, 'gamma': 0, 'max_depth': 6, 'n_estimators': 50, 'scale_pos_weight': 1.5}",0.8145450457142628,0.8147874840582965,0.8158368997526483,0.8150564765084026,0.0005606480879504625,106,0.8098720876383322,0.810820302834383,0.8143432651270393,0.8116785518665847,0.0019235904943337462,105
50,5.588910897572835,0.014373388658540053,1.2004567782084148,0.029644347859522135,0.2,0.0,6.0,50.0,2.0,"{'eta': 0.2, 'gamma': 0, 'max_depth': 6, 'n_estimators': 50, 'scale_pos_weight': 2}",0.8131629803763618,0.8115066923678365,0.8111942084018308,0.8119546270486763,0.0008639058130178573,120,0.838241165104358,0.8367296440857898,0.8384507997287703,0.8378072029729727,0.0007667405191016158,59
51,5.532868385314941,0.05033673500458561,1.2293742497762044,0.033357828405750266,0.2,0.0,6.0,50.0,3.0,"{'eta': 0.2, 'gamma': 0, 'max_depth': 6, 'n_estimators': 50, 'scale_pos_weight': 3}",0.800359567051917,0.7991523808127171,0.8004608800614507,0.7999909426420282,0.0005943935495715738,142,0.870866003417384,0.8699504322214506,0.872873040564796,0.8712298254012101,0.0012205694597425677,14
52,8.796879688898722,0.11619768487819573,1.403587818145752,0.05054191906541919,0.2,0.0,6.0,100.0,1.0,"{'eta': 0.2, 'gamma': 0, 'max_depth': 6, 'n_estimators': 100, 'scale_pos_weight': 1}",0.8171643672173021,0.8194190551260334,0.8194843844044674,0.8186892689159343,0.0010785981245807433,95,0.7765286405518915,0.7799861114436915,0.7820190658529775,0.7795112726161868,0.0022664651524316923,131
53,8.680118958155314,0.10813265260832162,1.3337762355804443,0.03881053398054134,0.2,0.0,6.0,100.0,1.5,"{'eta': 0.2, 'gamma': 0, 'max_depth': 6, 'n_estimators': 100, 'scale_pos_weight': 1.5}",0.821289721427883,0.8213598923111439,0.8219533828218014,0.8215343321869427,0.00029769510593442736,76,0.8163715047667716,0.8182195509366793,0.8205895257468788,0.8183935271501098,0.0017263885308713084,88
54,8.606899817784628,0.05024927756855984,1.3095085620880127,0.02187532952109961,0.2,0.0,6.0,100.0,2.0,"{'eta': 0.2, 'gamma': 0, 'max_depth': 6, 'n_estimators': 100, 'scale_pos_weight': 2}",0.8188890267738033,0.8185766348284734,0.8178700535482999,0.8184452383835256,0.00042624357503028427,96,0.8430159211766021,0.8417422954431167,0.8437557337162459,0.8428379834453216,0.0008315566916273262,43
55,8.456444581349691,0.04788698513804028,1.3008512655893962,0.04030940913776254,0.2,0.0,6.0,100.0,3.0,"{'eta': 0.2, 'gamma': 0, 'max_depth': 6, 'n_estimators': 100, 'scale_pos_weight': 3}",0.8068893952207037,0.8075423203048835,0.8090370097587922,0.8078229084281264,0.0008989287410509149,128,0.8723112055061402,0.8727281434831541,0.8762873439432013,0.8737755643108317,0.001784234104662017,4
